,companyId,salary,skillLables
0,29496,45.0,数据挖掘
0,29496,45.0,数据架构
0,37236,22.5,数据挖掘
0,3950,20.0,saas
0,3950,20.0,解决方案
0,3950,20.0,java
0,5918,30.0,oracle
0,5918,30.0,mysql
0,165,30.0,后端
0,29496,60.0,搜索
0,29496,60.0,推荐
0,29496,60.0,建模
0,29496,60.0,数据挖掘
0,3950,25.0,后端
0,3950,25.0,javascript/html
0,10223,22.5,数据库
0,240524,17.0,mysql
0,16831,11.5,后端
0,271335,27.5,bi
0,271335,27.5,可视化
0,271335,27.5,数据运营
0,24265,16.0,自动化
0,24265,16.0,性能测试
0,24265,16.0,数据库
0,106390,35.0,部门管理
0,106390,35.0,技术管理
0,106390,35.0,系统架构
0,106390,35.0,领导力
0,107423,27.0,可视化
0,107423,27.0,数据分析
0,165,30.0,数据挖掘
0,165,30.0,数据架构
0,165,30.0,hadoop
0,149659,22.5,java
0,149659,22.5,mysql
0,4832,32.5,hadoop
0,4832,32.5,数据架构
0,4832,32.5,etl
0,24265,17.5,自动化测试
0,24265,17.5,性能测试
0,593,18.5,c/c++
0,593,18.5,linux/unix
0,593,18.5,服务器端
0,956,37.5,数据仓库
0,956,37.5,数据分析
0,23373,31.5,hadoop
0,29496,47.5,算法
0,29496,47.5,数据挖掘
0,29496,47.5,数据分析
0,240524,20.0,后端
0,4832,27.5,mysql
0,4832,27.5,hadoop
0,24265,15.0,性能测试
0,24265,15.0,功能测试
0,24265,15.0,自动化
0,481625,27.5,后端
0,16831,9.0,cisco
0,27232,12.0,分布式
0,27232,12.0,区块链
0,1970,8.0,sql
0,1970,8.0,数据分析
0,1970,8.0,数据库
0,149840,8.5,核心网优化
0,149840,8.5,核心网规划
0,149840,8.5,物理协议
0,138346,25.0,后端
0,138346,25.0,分布式
0,138346,25.0,中间件
0,100231,22.5,配置管理
0,100231,22.5,mongodb
0,100231,22.5,mysql
0,100231,22.5,安全
0,29496,27.5,bi
0,29496,27.5,sql
0,100231,22.5,中间件
0,100231,22.5,mysql
0,100231,22.5,后端
0,35539,16.0,dba
0,1992,24.0,angularjs
0,1992,24.0,hybird
0,1992,24.0,node.js
0,1992,24.0,javascript/html
0,69007,10.0,web测试
0,69007,10.0,移动端
0,69007,10.0,客户端
0,69007,10.0,功能测试
0,36009,25.0,数据挖掘
0,1970,22.5,资信评估
0,1970,22.5,信用产品
0,16175,17.5,分布式
0,16175,17.5,后端
0,16831,12.0,it支持
0,16831,12.0,linux/unix
0,36009,30.0,数据挖掘
0,1970,32.5,策略运营
0,27476,20.0,产品设计
0,51480,20.0,sqlserver
0,51480,20.0,数据分析
0,51480,20.0,数据处理
0,100231,21.5,后端
0,100231,21.5,中间件
0,35539,16.0,风控
0,35539,16.0,策略设计
0,69007,12.5,功能测试
0,106390,7.5,数据分析
0,106390,7.5,数据处理
0,49477,24.0,web测试
0,49477,24.0,功能测试
0,49477,24.0,自动化测试
0,49477,24.0,性能测试
0,69007,13.5,web测试
0,36009,10.5,数据分析
0,36009,10.5,数据仓库
0,263844,18.0,风控
0,46399,25.0,后端
0,46399,25.0,平台
0,46399,25.0,服务器端
0,106390,22.5,spark
0,106390,22.5,hadoop
0,7382,19.0,信用产品
0,7382,19.0,风控
0,7382,19.0,策略设计
0,7382,19.0,p2p产品
0,120539,40.0,服务器端
0,120539,40.0,后端
0,120539,40.0,中间件
0,120539,40.0,分布式
0,470925,12.5,mysql
0,470925,12.5,运维
0,237190,22.5,etl
0,106390,27.5,后端
0,106390,27.5,java
0,254763,20.5,后端
0,237190,25.0,etl
0,11921,20.0,推荐
0,1970,20.0,商业
0,7382,11.0,sqlserver
0,470925,20.0,mysql
0,237190,22.5,etl
0,146798,22.5,数据运营
0,16831,22.5,oracle
0,16831,22.5,etl
0,1992,21.5,bi
0,32720,25.0,dba
0,32720,25.0,数据库
0,57353,15.0,分布式
0,22321,30.0,spark
0,22321,30.0,java
0,22321,30.0,算法
0,1145,17.5,android测试
0,1145,17.5,ios测试
0,1145,17.5,自动化
0,106390,27.5,hadoop
0,106390,27.5,etl
0,7382,10.5,mongodb
0,237190,25.0,dba
0,237190,25.0,it支持
0,237190,25.0,oracle
0,1992,8.0,db2
0,1992,8.0,mysql
0,1992,8.0,etl
0,16831,21.0,etl
0,16831,21.0,数据库开发
0,16831,21.0,数据仓库
0,35514,9.5,web测试
0,16521,30.0,oracle
0,82069,27.5,后端
0,82069,27.5,分布式
0,82069,27.5,javascript/html
0,22788,12.5,自动化
0,16831,17.0,后端
0,16831,17.0,linux/unix
0,16831,17.0,java
0,76799,5.0,软件开发
0,76799,5.0,自动化
0,76799,5.0,c/c++
0,76799,5.0,算法
0,50193,11.5,mysql
0,50193,11.5,linux/unix
0,177018,14.5,后端
0,177018,14.5,平台
0,136597,27.5,c/c++
0,136597,27.5,java
0,263558,22.5,java
0,16831,17.0,oracle
0,16831,17.0,mysql
0,76799,15.0,数据分析
0,76799,15.0,算法
0,76799,15.0,数据处理
0,76799,15.0,数据库开发
0,50193,22.5,后端
0,50193,22.5,linux/unix
0,2352,25.0,oracle
0,2352,25.0,hadoop
0,2352,25.0,数据仓库
0,2352,25.0,数据分析
0,7988,9.0,项目管理
0,3058,37.5,后端
0,3058,37.5,java
0,3058,37.5,算法
0,3058,37.5,java
0,126457,37.5,反作弊
0,589,18.0,数据库开发
0,2352,20.0,数据运营
0,2352,20.0,增长黑客
0,136597,30.0,oracle
0,136597,30.0,数据分析
0,126457,27.5,项目管理
0,589,15.0,功能测试
0,589,15.0,游戏测试
0,589,15.0,软件测试
0,92075,13.0,运维
0,21229,12.5,产品测试
0,21229,12.5,功能测试
0,123763,4.0,产品设计
0,123763,4.0,产品策划
0,123763,4.0,用户研究
0,92355,13.5,hive
0,92355,13.5,etl
0,92355,13.5,数据仓库
0,40270,15.0,sql
0,492124,30.0,可视化
0,492124,30.0,增长黑客
0,492124,30.0,bi
0,126457,37.5,数据挖掘
0,126457,37.5,数据分析
0,92075,18.0,erp
0,169202,15.0,服务器端
0,92355,21.0,项目管理
0,92355,21.0,需求分析
0,92355,21.0,解决方案
0,516792,14.0,风控
0,516792,14.0,策略设计
0,14093,20.0,hadoop
0,14093,20.0,spark
0,14093,20.0,java
0,14093,20.0,数据仓库
0,148914,15.0,oracle
0,3058,37.5,java
0,41996,7.0,数据分析
0,92075,11.0,it支持
0,78685,15.0,功能测试
0,148914,15.0,算法
0,3058,30.0,后端
0,497277,15.0,软件开发
0,497277,15.0,爬虫工程师
0,58537,27.5,后端
0,58537,27.5,客户端
0,58537,27.5,mfc
0,1291,30.0,分布式
0,1291,30.0,后端
0,132691,24.0,hadoop
0,110537,21.5,后端
0,110537,21.5,平台
0,3058,37.5,后端
0,41996,20.0,后端
0,408094,20.0,javascript/html
0,408094,20.0,node.js
0,408094,20.0,mysql
0,37398,13.0,app测试
0,37398,13.0,功能测试
0,96107,22.5,后端
0,209072,12.5,c#/.net
0,209072,12.5,wpf
0,114373,12.5,商业
0,114373,12.5,bi
0,114373,12.5,数据库
0,297763,22.5,数据分析
0,59470,15.0,系统架构
0,78002,15.0,mysql
0,78002,15.0,hadoop
0,78002,15.0,spark
0,340209,22.5,人工智能
0,165980,15.0,风控
0,41996,10.0,mysql
0,209072,10.5,功能测试
0,78002,15.0,mysql
0,1121,12.5,数据仓库
0,255742,22.5,基金管理
0,255742,22.5,信托分析
0,255742,22.5,信托经纪
0,64490,15.5,hadoop
0,64490,15.5,spark
0,64490,15.5,java
0,64490,15.5,mysql
0,138048,22.5,hadoop
0,138048,22.5,数据仓库
0,138048,22.5,etl
0,408094,20.0,node.js
0,408094,20.0,javascript/html
0,209072,8.5,功能测试
0,209072,8.5,数据库
0,209072,8.5,web测试
0,38879,7.5,sqlserver
0,38879,7.5,数据仓库
0,38879,7.5,oracle
0,38879,7.5,mysql
0,103299,9.5,功能测试
0,103299,9.5,自动化
0,64490,17.0,sql
0,135484,21.0,后端
0,135484,21.0,分布式
0,209072,14.0,项目管理
0,64490,12.5,功能测试
0,64490,12.5,性能测试
0,64490,12.5,脚本
0,154713,20.0,分布式
0,154713,20.0,后端
0,154713,20.0,linux/unix
0,154713,20.0,视频编解码
0,87170,20.0,后端
0,394910,15.0,安全
0,394910,15.0,网络安全
0,394910,15.0,linux/unix
0,394910,15.0,信息安全
0,28967,12.5,运维
0,28967,12.5,it支持
0,28967,12.5,配置管理
0,28967,12.5,系统运维
0,247494,15.5,etl
0,64658,30.0,java
0,64658,30.0,hadoop
0,64658,30.0,数据分析
0,116876,22.5,hadoop
0,116876,22.5,spark
0,116876,22.5,flink
0,116876,22.5,scala
0,347590,11.5,数据库开发
0,347590,11.5,数据处理
0,347590,11.5,数据分析
0,347590,11.5,数据挖掘
0,80809,10.0,功能测试
0,209072,11.5,etl
0,209072,11.5,数据库开发
0,209072,11.5,数据仓库
0,179243,7.5,后台
0,69464,37.5,系统架构
0,364616,20.0,hadoop
0,364616,20.0,spark
0,130245,9.5,运营
0,130245,9.5,用户增长
0,62,3.5,产品经理
0,394910,9.0,oracle
0,394910,9.0,mongodb
0,394910,9.0,数据库管理员
0,394910,9.0,mysql
0,116876,30.0,hadoop
0,116876,30.0,spark
0,116876,30.0,数据仓库
0,364616,20.0,mysql
0,62,5.0,产品经理
0,64988,12.5,后端
0,6552,55.0,合规
0,6552,55.0,信贷风险管理
0,10809,27.0,hadoop
0,10809,27.0,hive
0,10809,27.0,数据挖掘
0,40530,15.0,sqlserver
0,40530,15.0,数据挖掘
0,40530,15.0,数据仓库
0,40530,15.0,数据分析
0,224073,9.0,it支持
0,224073,9.0,运维
0,47165,7.0,运维
0,426256,22.5,后端
0,426256,22.5,服务器端
0,426256,22.5,平台
0,209072,15.0,云计算
0,209072,15.0,mysql
0,364616,12.5,功能测试
0,62,3.5,产品经理
0,40530,7.0,项目管理
0,40530,7.0,需求分析
0,40530,7.0,过程管理
0,224073,12.5,数据仓库
0,224073,12.5,数据挖掘
0,224073,12.5,信息安全
0,224073,12.5,网络安全
0,426256,25.0,后端
0,426256,25.0,平台
0,426256,25.0,分布式
0,327148,6.5,数据分析
0,72939,15.0,oracle
0,20951,20.0,linux/unix
0,20951,20.0,devops
0,20951,20.0,监控
0,364616,13.0,后端
0,62,4.5,产品经理
0,40530,8.5,sqlserver
0,40530,8.5,etl
0,327148,30.0,hadoop
0,327148,30.0,spark
0,327148,30.0,数据分析
0,147548,22.5,后端
0,147548,22.5,mysql
0,147548,22.5,java
0,8277,9.0,自动化
0,8277,9.0,功能测试
0,8277,9.0,性能测试
0,40530,15.0,后端
0,327148,15.0,数据分析
0,147548,30.0,linux/unix
0,147548,30.0,javascript/html
0,134184,7.0,oracle
0,134184,7.0,sqlserver
0,38565,14.0,hadoop
0,38565,14.0,scala
0,38565,14.0,数据挖掘
0,38565,14.0,数据仓库
0,58635,15.0,品牌传播/推广
0,102480,11.5,数据分析
0,102480,11.5,spss
0,23254,6.5,移动端
0,23254,6.5,客户端
0,364616,16.0,自动化
0,134184,33.0,技术管理
0,134184,33.0,系统架构
0,134184,33.0,领导力
0,58537,27.5,后端
0,58537,27.5,分布式
0,58537,27.5,c/c++
0,58537,27.5,linux/unix
0,443924,22.5,数据分析
0,443924,22.5,行业分析
0,443924,22.5,市场竞争分析
0,443924,22.5,市场
0,183990,20.0,安全
0,183990,20.0,监控
0,183990,20.0,it支持
0,15329,12.5,软件测试
0,91238,15.0,企业软件
0,170297,20.0,hive
0,170297,20.0,hadoop
0,170297,20.0,mysql
0,170297,20.0,dba
0,149167,13.0,分布式
0,149167,13.0,软件开发
0,16777,20.0,mysql
0,68340,32.5,后端
0,138084,20.0,内容运营
0,479937,15.0,sql
0,479937,15.0,数据库
0,479937,15.0,可视化
0,65039,7.0,企业软件
0,242269,12.5,bi
0,158777,22.5,后端
0,1561,15.0,软件开发
0,65039,9.0,java
0,242269,30.0,spark
0,242269,30.0,hive
0,10723,14.0,数据分析
0,50700,22.5,产品测试
0,50700,22.5,功能测试
0,50700,22.5,性能测试
0,50700,22.5,测试开发
0,463302,15.0,数据分析
0,492335,30.0,后端
0,242269,35.0,bi
0,242269,35.0,spss
0,242269,35.0,sql
0,127019,25.0,数据架构
0,127019,25.0,mysql
0,127019,25.0,mongodb
0,272040,20.0,数据架构
0,272040,20.0,数据仓库
0,509650,20.0,后端
0,509650,20.0,平台
0,509650,20.0,分布式
0,443,20.0,web测试
0,443,20.0,性能测试
0,443,20.0,自动化
0,127019,18.0,数据仓库
0,127019,18.0,数据分析
0,127019,18.0,数据架构
0,127019,18.0,数据处理
0,272040,15.0,mysql
0,272040,15.0,oracle
0,272040,15.0,sqlserver
0,142919,45.0,机器学习
0,142919,45.0,推荐
0,142919,45.0,算法
0,29209,20.0,mysql
0,29209,20.0,sqlserver
0,6580,12.5,商业
0,6580,12.5,spss
0,169186,35.0,数据处理
0,169186,35.0,数据仓库
0,40916,6.0,运营
0,211490,15.0,oracle
0,211490,15.0,etl
0,234685,30.0,运维
0,234685,30.0,dba
0,234685,30.0,devops
0,234685,30.0,hadoop
0,272040,11.5,功能测试
0,29209,15.0,mysql
0,29209,15.0,sqlserver
0,267423,12.0,etl
0,267423,12.0,数据分析
0,169186,30.0,后端
0,48452,25.0,数据分析
0,48452,25.0,产品设计
0,48452,25.0,需求分析
0,66872,11.5,sql
0,211444,30.0,市场分析
0,211444,30.0,行业分析
0,72106,37.5,系统架构
0,274701,30.0,mysql
0,56234,15.0,mysql
0,56234,15.0,oracle
0,56234,15.0,sqlserver
0,105373,16.0,运维
0,105373,16.0,linux/unix
0,267423,10.5,后端
0,267423,10.5,linux/unix
0,66872,11.5,spss
0,99454,22.5,sql
0,99454,22.5,数据运营
0,99454,22.5,增长黑客
0,105373,20.0,it支持
0,105373,20.0,linux/unix
0,105373,20.0,devops
0,149167,20.0,后端
0,149167,20.0,java
0,149167,20.0,分布式
0,149167,20.0,系统架构
0,27962,26.5,后端
0,27962,26.5,平台
0,27962,26.5,java
0,125976,14.0,sql
0,19825,10.5,c#/.net
0,280956,17.5,java
0,280956,17.5,hadoop
0,280956,17.5,架构师
0,267423,12.0,后端
0,267423,12.0,linux/unix
0,72106,35.0,java
0,72106,35.0,mysql
0,86978,15.0,oracle
0,27962,30.0,hadoop
0,27962,30.0,java
0,116333,20.0,java
0,116333,20.0,php
0,72106,30.0,后端
0,492335,11.5,功能测试
0,36162,20.0,sql
0,36162,20.0,商业
0,142419,14.5,java
0,142419,14.5,mysql
0,107408,10.5,内容运营
0,107408,10.5,商务
0,99089,22.5,java
0,99089,22.5,mysql
0,110502,20.0,商业
0,110502,20.0,spss
0,110502,20.0,sql
0,144576,30.0,数据挖掘
0,19825,7.0,web测试
0,19825,7.0,黑盒测试
0,19825,7.0,功能测试
0,370359,6.0,it支持
0,36162,12.5,sql
0,36162,12.5,spss
0,36162,12.5,dba
0,99089,22.5,后端
0,99089,22.5,数据库
0,99089,22.5,soa
0,110502,15.0,移动端
0,110502,15.0,数据库
0,110502,15.0,灰盒测试
0,110502,15.0,server端测试
0,51649,17.5,分布式
0,51649,17.5,后端
0,441512,20.0,后端
0,338593,40.0,数据分析
0,338593,40.0,数据库
0,338593,40.0,bi
0,393510,25.0,运维
0,50700,10.0,web测试
0,50700,10.0,软件测试
0,50700,10.0,自动化测试
0,51617,20.0,应收应付
0,51617,20.0,税务
0,51617,20.0,结算
0,10723,21.5,商业
0,10723,21.5,spss
0,10723,21.5,sql
0,125621,27.5,数据库
0,125621,27.5,数据仓库
0,77962,15.0,系统集成
0,78650,9.0,脚本
0,78650,9.0,自动化
0,165220,11.5,数据分析
0,100556,26.5,dba
0,100556,26.5,mysql
0,100556,26.5,hadoop
0,338593,22.5,mysql
0,10723,15.0,商业
0,10723,15.0,sql
0,10723,15.0,spss
0,29105,11.5,数据分析
0,29105,11.5,数据处理
0,77962,15.0,系统集成
0,100556,20.0,loadrunner
0,100556,20.0,功能测试
0,36909,16.0,系统架构
0,22481,20.0,数据
0,401557,16.0,运维
0,401557,16.0,web安全
0,11489,24.0,项目管理
0,28498,32.5,人工智能
0,77962,12.5,企业软件
0,77962,12.5,售后
0,28498,20.0,数据分析
0,218335,11.5,软件开发
0,218335,11.5,技术支持
0,218335,11.5,企业软件
0,89397,16.0,mysql
0,89397,16.0,oracle
0,35980,14.0,运维
0,35980,14.0,安全
0,35980,14.0,监控
0,33498,30.0,系统架构
0,33498,30.0,分布式
0,33498,30.0,后端
0,85248,9.0,运营
0,13033,37.5,后端
0,13033,37.5,服务器端
0,13033,37.5,java
0,77962,12.5,企业软件
0,77962,12.5,售后
0,77962,12.5,saas
0,73043,3.0,人工智能
0,73043,3.0,机器学习
0,73043,3.0,深度学习
0,218335,12.5,自动化
0,218335,12.5,脚本
0,154561,40.0,人工智能
0,154561,40.0,建模
0,106723,6.0,数据运营
0,106723,6.0,数据库
0,57049,15.0,数据分析
0,57049,15.0,数据运营
0,57049,15.0,sql
0,57049,15.0,可视化
0,108928,20.0,后端
0,108928,20.0,javascript/html
0,67709,25.0,后端
0,67709,25.0,javascript/html
0,108928,15.0,mysql
0,60015,20.0,数据挖掘
0,60015,20.0,数据仓库
0,60015,20.0,hadoop
0,87259,20.0,功能测试
0,87259,20.0,自动化
0,120212,15.0,数据分析
0,139078,30.0,spark
0,139078,30.0,hadoop
0,139078,30.0,java
0,29385,11.0,db2
0,29385,11.0,dba
0,108928,15.0,linux/unix
0,108928,15.0,mysql
0,29385,16.5,分布式
0,29385,16.5,中间件
0,29385,16.5,后端
0,328895,12.0,oracle
0,328895,12.0,etl
0,328895,12.0,mongodb
0,328895,12.0,redis
0,263888,22.5,数据架构
0,38834,35.0,hadoop
0,13809,19.5,数据分析
0,108928,14.0,产品测试
0,111065,22.5,数据挖掘
0,111065,22.5,数据分析
0,111065,22.5,hive
0,111065,22.5,mysql
0,419897,15.0,javascript/html
0,45493,9.0,项目管理
0,45493,9.0,pmp
0,113687,15.0,后端
0,113687,15.0,mysql
0,426067,32.5,nlp
0,426067,32.5,人工智能
0,426067,32.5,机器学习
0,426067,32.5,深度学习
0,179243,22.5,产品设计
0,179243,22.5,需求分析
0,179243,22.5,数据分析
0,179243,22.5,电商
0,267546,45.0,系统架构
0,179,20.0,用户研究
0,179,20.0,数据分析
0,111065,19.5,数据分析
0,111065,19.5,数据挖掘
0,108928,11.5,javascript/html
0,108928,11.5,linux/unix
0,179243,22.5,产品设计
0,179243,22.5,移动产品/app
0,534521,20.0,node.js
0,142626,19.5,hadoop
0,142626,19.5,java
0,142626,19.5,数据仓库
0,142626,19.5,数据库开发
0,54727,10.5,自动化
0,54727,10.5,性能测试
0,3328,27.5,hive
0,3328,27.5,spark
0,3328,27.5,hadoop
0,3328,27.5,flink
0,108928,15.0,数据仓库
0,108928,15.0,数据挖掘
0,108928,15.0,java
0,108928,15.0,sqlserver
0,505271,30.0,数据分析
0,14319,7.5,自动化测试
0,14319,7.5,性能测试
0,296773,26.5,bi
0,296773,26.5,sql
0,143873,30.0,后端
0,143873,30.0,分布式
0,151264,15.0,hadoop
0,151264,15.0,spark
0,151264,15.0,scala
0,151264,15.0,hive
0,122296,15.0,销售
0,122296,15.0,售前支持
0,122296,15.0,客户代表
0,56741,22.5,数据分析
0,108928,14.0,java
0,143873,45.0,后端
0,143873,45.0,分布式
0,122296,15.0,数据库
0,414778,15.5,数据库开发
0,185083,10.5,mysql
0,185083,10.5,hive
0,185083,10.5,数据分析
0,40618,10.0,功能测试
0,47225,13.5,node.js
0,47225,13.5,docker
0,505271,27.5,etl
0,505271,27.5,hadoop
0,56741,27.5,后端
0,414778,20.0,mysql
0,35770,10.0,自动化
0,35240,13.0,shell
0,35240,13.0,linux/unix
0,35240,13.0,算法
0,35240,13.0,mysql
0,149651,22.5,javascript/html
0,7835,27.5,信贷风险管理
0,7835,27.5,风控
0,7835,27.5,授信审查
0,7835,27.5,风险分析
0,14319,15.5,oracle
0,14319,15.5,数据仓库
0,14319,15.5,hive
0,14319,15.5,etl
0,329576,20.0,通信
0,329576,20.0,mysql
0,329576,20.0,node.js
0,56741,22.5,后端
0,56741,22.5,mysql
0,149651,11.5,android测试
0,149651,11.5,移动端
0,149651,11.5,功能测试
0,149651,11.5,性能测试
0,7835,27.5,风险分析
0,7835,27.5,信贷风险管理
0,329576,22.5,后端
0,329576,22.5,客户端
0,136800,30.0,人工智能
0,50984,19.0,java
0,50984,19.0,hadoop
0,50984,19.0,算法
0,136800,37.5,深度学习
0,136800,37.5,推荐
0,136800,37.5,算法
0,136800,37.5,人工智能
0,145597,15.0,saas
0,145597,15.0,crm
0,355321,25.0,后端
0,355321,25.0,javascript/html
0,40701,16.0,后端
0,40701,16.0,服务器端
0,34331,9.0,海外运营
0,34331,9.0,数据分析
0,34331,9.0,用户增长
0,7835,22.5,服务器端
0,330018,25.0,客户端
0,330018,25.0,数据库
0,330018,25.0,架构师
0,303426,17.5,测试开发
0,145597,11.5,java
0,145597,11.5,linux/unix
0,145597,11.5,java
0,137070,8.0,运维
0,137070,8.0,it支持
0,137070,8.0,linux/unix
0,50702,35.0,后端
0,313625,9.0,javascript/html
0,313625,9.0,css
0,313625,9.0,javascript/html
0,138048,15.0,后端
0,475142,11.5,java
0,475142,11.5,mysql
0,475142,11.5,javascript/html
0,124194,11.5,脚本
0,124194,11.5,自动化
0,475142,9.5,后端
0,475142,9.5,服务器端
0,475142,9.5,java
0,475142,9.5,数据库
0,300466,26.5,运维
0,300466,26.5,数据库
0,300466,26.5,mysql
0,50702,42.5,搜索
0,251122,12.5,后端
0,251122,12.5,java
0,14319,12.0,分布式
0,14319,12.0,后端
0,293540,15.0,运维
0,293540,15.0,系统管理员
0,293540,15.0,系统运维
0,173492,22.5,内核开发
0,115322,15.0,数据分析
0,320770,45.0,数据挖掘
0,133382,20.0,数据仓库
0,173492,12.0,数据库
0,173492,12.0,sql
0,173492,12.0,数据运营
0,33646,10.5,软件开发
0,33646,10.5,数据库
0,33646,10.5,java
0,112099,9.0,需求分析
0,112099,9.0,用户研究
0,112099,9.0,数据分析
0,452551,22.5,算法
0,143413,7.0,sqlserver
0,143413,7.0,mysql
0,143413,7.0,linux/unix
0,175884,15.0,项目管理
0,175884,15.0,需求分析
0,175884,15.0,pmp
0,204171,12.5,java
0,204171,12.5,后端
0,204171,12.5,服务器端
0,175884,9.0,解决方案
0,289829,13.0,spark
0,289829,13.0,hive
0,289829,13.0,hadoop
0,289829,13.0,etl
0,299620,20.0,mysql
0,299620,20.0,java
0,28860,30.0,数据挖掘
0,24872,9.0,后端
0,21863,10.5,etl
0,21863,10.5,数据挖掘
0,21863,10.5,数据仓库
0,21863,10.5,数据分析
0,434161,12.0,数据分析
0,299620,19.0,mysql
0,299620,19.0,java
0,21863,11.5,数据库
0,211577,20.0,数据分析
0,319988,20.0,linux/unix
0,28818,25.0,分布式
0,124860,6.0,功能测试
0,124860,6.0,黑盒测试
0,272694,9.0,网络安全
0,33646,7.5,数据库
0,21863,10.0,erp
0,211577,19.0,sqlserver
0,169771,22.5,系统架构
0,917,30.0,sql
0,917,30.0,数据库
0,28818,20.0,实施
0,28818,20.0,erp
0,435365,25.0,数据仓库
0,29866,12.0,后端
0,429933,8.5,数据库
0,429933,8.5,数据处理
0,429933,8.5,系统运维
0,504365,11.0,活动策划
0,29414,15.0,数据仓库
0,29414,15.0,数据分析
0,29414,15.0,db2
0,211577,20.0,分布式
0,917,12.0,sql
0,917,12.0,数据库
0,104298,15.0,后端
0,104298,15.0,mysql
0,145061,20.0,数据分析
0,20493,19.0,系统架构
0,29414,10.5,后端
0,29414,10.5,javascript/html
0,2192,16.0,可视化
0,2192,16.0,bi
0,2192,16.0,数据运营
0,104298,23.0,java
0,104298,23.0,分布式
0,20493,12.5,测试开发
0,20493,12.5,白盒测试
0,145061,20.0,bi
0,145061,20.0,数据分析
0,50702,40.0,后端
0,129639,13.5,后端
0,129639,13.5,平台
0,129639,13.5,移动开发
0,240878,40.0,数据挖掘
0,240878,40.0,数据分析
0,448156,17.5,web测试
0,448156,17.5,功能测试
0,448156,17.5,性能测试
0,448156,17.5,测试开发
0,61875,7.5,数据库
0,28709,20.5,系统架构
0,28709,20.5,数据库
0,28709,20.5,mysql
0,50702,40.0,后端
0,448156,16.0,storm
0,448156,16.0,mysql
0,448156,16.0,oracle
0,21666,19.0,后端
0,144677,22.5,系统架构
0,144677,22.5,后端
0,144677,22.5,服务器端
0,21666,18.0,java
0,471518,30.0,数据分析
0,482045,14.5,后端
0,482045,14.5,服务器端
0,482045,14.5,erp
0,169002,9.5,spark
0,169002,9.5,hadoop
0,169002,9.5,数据挖掘
0,169002,9.5,数据处理
0,26399,14.0,hadoop
0,26399,14.0,spark
0,104298,21.0,sql
0,50702,37.5,算法
0,50702,37.5,搜索
0,50702,37.5,数据架构
0,29211,16.0,bi
0,29211,16.0,sql
0,228209,22.5,策略设计
0,228209,22.5,分析师
0,52162,11.5,javascript/html
0,124007,25.0,java
0,124007,25.0,hadoop
0,124007,25.0,spark
0,35796,10.0,脚本
0,61875,7.5,数据库
0,61875,7.5,解决方案
0,451,27.0,linux/unix
0,104298,25.0,bi
0,104298,25.0,数据运营
0,104298,25.0,数据分析
0,228209,20.0,java
0,228209,20.0,javascript/html
0,228209,20.0,javascript/html
0,228209,20.0,后端
0,448204,20.0,web测试
0,133,17.5,运营
0,202104,40.0,hive
0,202104,40.0,mysql
0,52162,13.5,javascript/html
0,3038,25.0,hadoop
0,3038,25.0,java
0,3038,25.0,数据库
0,6432,30.0,系统架构
0,108157,9.5,策划
0,108157,9.5,文案
0,108157,9.5,内容
0,33956,9.5,游戏测试
0,491975,40.0,技术管理
0,61875,8.0,mysql
0,61875,8.0,oracle
0,491975,40.0,技术管理
0,62363,24.0,数据处理
0,62363,24.0,数据分析
0,62363,24.0,算法
0,62363,24.0,数据挖掘
0,229678,40.0,架构师
0,229678,40.0,高级技术管理
0,229678,40.0,团队建设
0,229678,40.0,系统架构
0,83271,20.0,mysql
0,346265,12.0,后端
0,346265,12.0,分布式
0,491975,22.5,部门管理
0,491975,22.5,技术管理
0,491975,22.5,团队建设
0,159101,32.5,服务器端
0,159101,32.5,c/c++
0,159101,32.5,c/c++
0,159101,32.5,java
0,346265,10.0,android测试
0,346265,10.0,ios测试
0,515159,12.0,数据库
0,515159,12.0,数据运营
0,515159,12.0,spss
0,75160,30.0,运维
0,75160,30.0,dba
0,75160,30.0,mysql
0,75160,30.0,oracle
0,163852,25.0,反作弊
0,163852,25.0,数据分析
0,163852,25.0,需求分析
0,163852,25.0,产品设计
0,55046,15.0,后端
0,55046,15.0,分布式
0,55046,15.0,中间件
0,240878,20.0,数据运营
0,240878,20.0,商业
0,50702,37.5,数据仓库
0,50702,37.5,数据分析
0,50702,37.5,数据处理
0,491975,9.0,数据挖掘
0,62363,30.0,人工智能
0,62363,30.0,数据挖掘
0,515159,22.5,java
0,515159,22.5,javascript/html
0,515159,22.5,中间件
0,163852,25.0,部门管理
0,163852,25.0,技术管理
0,55046,7.5,数据库
0,15175,23.0,数据分析
0,294309,20.0,测试开发
0,294309,20.0,自动化测试
0,50702,35.0,mysql
0,50702,35.0,数据仓库
0,50702,35.0,算法
0,2098,20.0,数据库
0,2098,20.0,运维
0,2098,20.0,mysql
0,53260,20.0,产品运营
0,53260,20.0,用户运营
0,53260,20.0,数据分析
0,536068,8.0,mysql
0,536068,8.0,oracle
0,536068,8.0,sqlserver
0,491975,20.0,数据挖掘
0,491975,20.0,mysql
0,75160,22.5,dba
0,75160,22.5,mysql
0,75160,22.5,oracle
0,75160,22.5,linux/unix
0,55046,10.5,分布式
0,294309,32.5,spark
0,294309,32.5,mysql
0,294309,32.5,oracle
0,294309,32.5,java
0,1650,11.0,mysql
0,1650,11.0,java
